02:08:45.249 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-1
02:08:45.269 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-2
02:08:45.287 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-3
02:08:45.299 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-4
02:08:45.316 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-5
02:08:45.330 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-6
02:08:45.338 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-7
02:08:45.356 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-8
02:08:45.402 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-9
02:08:45.410 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-10
02:08:45.451 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-11
02:08:45.494 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-12
02:08:45.510 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-13
02:08:45.523 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-14
02:08:45.540 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-15
02:08:45.557 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-16
02:08:45.574 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-17
02:08:45.590 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-18
02:08:45.614 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-19
02:08:45.630 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-20
02:08:45.659 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-21
02:08:45.674 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-22
02:08:45.682 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-23
02:08:45.694 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-24
02:08:45.706 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-25
02:08:45.720 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-26
02:08:45.724 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-27
02:08:46.065 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-28
02:08:46.148 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-29
02:08:46.163 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-30
02:08:46.202 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-31
02:08:46.272 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-32
02:08:46.295 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-33
02:08:46.327 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-34
02:08:46.400 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-35
02:08:46.463 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-36
02:08:46.561 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-37
02:08:46.602 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-38
02:08:46.677 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-39
02:08:46.750 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-40
02:08:46.787 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-41
02:08:46.802 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-42
02:08:46.821 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-43
02:08:46.889 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-44
02:08:46.928 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-45
02:08:46.997 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-46
02:08:47.066 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-47
02:08:47.164 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-48
02:08:47.500 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-49
02:11:57.908 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-0 is completed, success: 10, failed: 0
02:11:57.909 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-0 is completed
02:11:57.909 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-1 is completed, success: 10, failed: 0
02:11:57.909 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-1 is completed
02:11:57.909 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-2 is completed, success: 10, failed: 0
02:11:57.909 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-2 is completed
02:11:57.909 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-3 is completed, success: 10, failed: 0
02:11:57.909 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-3 is completed
02:11:57.946 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-4 is completed, success: 10, failed: 0
02:11:57.946 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-4 is completed
02:11:57.947 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-5 is completed, success: 10, failed: 0
02:11:57.947 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-5 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-6 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-6 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-7 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-7 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-8 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-8 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-9 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-9 is completed
